OrderItemId,Store,Product,Gallons,Delivered Date Time
3939239,Jumbo 663,DSL,7770,2019-04-25 12:05:31.8366667
3939238,Jumbo 663,DSL,7650,2019-04-25 07:39:50.7200000
3935546,Jumbo 663,DSL,7580,2019-04-24 20:34:54.1266667
3935287,Jumbo 663,DSL,7590,
3935182,Jumbo 663,DSL,7610,
3935181,Jumbo 663,DSL,7610,
3934157,Jumbo 663,DSL,7500,2019-04-24 13:43:19.3700000
3934155,Jumbo 663,DSL,7500,2019-04-24 10:38:04.0633333
3934137,Jumbo 663,DSL,7500,
3934136,Jumbo 663,DSL,7500,
3933722,Jumbo 663,DSL,7500,
3932646,Jumbo 663,DSL,7580,2019-04-24 02:27:30.1466667
3931744,Jumbo 663,DSL,7690,
3930526,Jumbo 663,DSL,7770,2019-04-23 16:03:08.5933333
3930525,Jumbo 663,DSL,7650,2019-04-23 16:01:20.6400000
3929445,Jumbo 663,DSL,7580,2019-04-23 22:45:40.9166667
3929444,Jumbo 663,DSL,7580,2019-04-23 22:43:14.2933333
3928001,Jumbo 663,DSL,7570,
3925897,Jumbo 663,DSL,7570,
3923851,Jumbo 663,DSL,7580,2019-04-22 09:51:30.1866667
3923747,Jumbo 663,DSL,7580,2019-04-22 13:29:53.8900000
3923746,Jumbo 663,DSL,7580,2019-04-22 07:00:29.4233333
3920775,Jumbo 663,DSL,7655,2019-04-21 22:12:20.7733333
3917813,Jumbo 663,DSL,7590,2019-04-20 18:51:21.1100000
3917749,Jumbo 663,DSL,7570,2019-04-20 12:05:30.5566667
3912169,Jumbo 663,DSL,7570,2019-04-19 14:46:44.1833333
3912160,Jumbo 663,DSL,7500,
3911716,Jumbo 663,DSL,7570,2019-04-19 10:45:54.4000000
3911715,Jumbo 663,DSL,7570,
3911676,Jumbo 663,DSL,7590,
3911675,Jumbo 663,DSL,7590,2019-04-20 02:06:08.9966667
3908641,Jumbo 663,DSL,7590,2019-04-18 15:43:44.3733333
3907303,Jumbo 663,DSL,7590,
3907302,Jumbo 663,DSL,7590,
3907300,Jumbo 663,DSL,7650,2019-04-18 13:02:02.3300000
3907298,Jumbo 663,DSL,7650,2019-04-18 10:20:32.6566667
3901979,Jumbo 663,DSL,7720,2019-04-17 13:04:02.1000000
3901946,Jumbo 663,DSL,7590,2019-04-18 01:43:07.7833333
3901945,Jumbo 663,DSL,7590,2019-04-17 23:05:14.8866667
3901944,Jumbo 663,DSL,7590,2019-04-17 22:31:28.6866667
3901937,Jumbo 663,DSL,7500,
3901936,Jumbo 663,DSL,7500,
3897618,Jumbo 663,DSL,7580,2019-04-16 12:12:47.6466667
3897384,Jumbo 663,DSL,7610,2019-04-17 02:57:07.5700000
3897383,Jumbo 663,DSL,7610,
3897379,Jumbo 663,DSL,7740,2019-04-16 22:58:15.6433333
3897321,Jumbo 663,DSL,7770,2019-04-16 14:15:05.0566667
3897286,Jumbo 663,DSL,7770,2019-04-16 11:27:22.5866667
3895850,Jumbo 663,DSL,7720,2019-04-15 20:50:33.4166667
3895849,Jumbo 663,DSL,7720,2019-04-15 18:28:05.5900000
3892935,Jumbo 663,DSL,7610,2019-04-15 14:44:53.7933333
3892933,Jumbo 663,DSL,7650,
3892932,Jumbo 663,DSL,7740,2019-04-15 15:37:13.9266667
3892931,Jumbo 663,DSL,7740,2019-04-15 07:26:37.6300000
3891055,Jumbo 663,DSL,7570,2019-04-14 22:53:47.4400000
3890147,Jumbo 663,DSL,7650,
3888970,Jumbo 663,DSL,7770,
3888962,Jumbo 663,DSL,7770,
3887345,Jumbo 663,DSL,7690,
3883810,Jumbo 663,DSL,7500,2019-04-13 06:20:59.0100000
3883662,Jumbo 663,DSL,7500,
3883634,Jumbo 663,DSL,7590,
3883467,Jumbo 663,DSL,7450,
3883466,Jumbo 663,DSL,7450,
3881283,Jumbo 663,DSL,7740,
3881276,Jumbo 663,DSL,7590,2019-04-13 01:35:56.1300000
3881275,Jumbo 663,DSL,7590,2019-04-12 20:07:02.1966667
3879055,Jumbo 663,DSL,7590,
3879034,Jumbo 663,DSL,7500,2019-04-12 17:06:28.8700000
3879033,Jumbo 663,DSL,7500,2019-04-12 12:16:46.8533333
3879031,Jumbo 663,DSL,7500,2019-04-12 12:00:00.0000000
3878693,Jumbo 663,DSL,7500,2019-04-11 23:01:04.4500000
3878537,Jumbo 663,DSL,7450,
3878536,Jumbo 663,DSL,7450,
3878534,Jumbo 663,DSL,7450,
3874082,Jumbo 663,DSL,7610,
3874078,Jumbo 663,DSL,7570,2019-04-17 14:27:08.7500000
3874076,Jumbo 663,DSL,7570,2019-04-17 14:09:55.9000000
3871445,Jumbo 663,DSL,7570,2019-04-11 01:45:50.1733333
3871345,Jumbo 663,DSL,7570,
3871344,Jumbo 663,DSL,7570,2019-04-10 20:52:08.9366667
3871300,Jumbo 663,DSL,7650,2019-04-10 13:17:22.7033333
3871299,Jumbo 663,DSL,7650,2019-04-10 10:30:52.6166667
3871277,Jumbo 663,DSL,7770,2019-04-10 14:18:32.1166667
3871276,Jumbo 663,DSL,7770,2019-04-10 11:17:25.5600000
3867566,Jumbo 663,DSL,7650,2019-04-09 22:41:06.0200000
3866281,Jumbo 663,DSL,7740,2019-04-09 12:44:52.5033333
3866279,Jumbo 663,DSL,7770,2019-04-09 13:35:34.3700000
3866277,Jumbo 663,DSL,7590,2019-04-09 11:57:04.2633333
3863503,Jumbo 663,DSL,7570,2019-04-08 23:36:16.1900000
3860615,Jumbo 663,DSL,7650,2019-04-08 11:00:24.0100000
3860614,Jumbo 663,DSL,7740,2019-04-08 14:36:53.6466667
3860613,Jumbo 663,DSL,7770,
3858578,Jumbo 663,DSL,7655,
3858575,Jumbo 663,DSL,7655,
3855701,Jumbo 663,DSL,7690,2019-04-07 10:51:48.8133333
3855684,Jumbo 663,DSL,7690,2019-04-07 13:59:47.3100000
3853445,Jumbo 663,DSL,7590,2019-04-06 20:09:28.0966667
3853371,Jumbo 663,DSL,7770,
3851297,Jumbo 663,DSL,7590,
3851292,Jumbo 663,DSL,7500,
3848177,Jumbo 663,DSL,7690,2019-04-05 21:14:24.2333333
3847992,Jumbo 663,DSL,7590,2019-04-05 11:56:22.0266667
3847907,Jumbo 663,DSL,7590,
3847894,Jumbo 663,DSL,7590,2019-04-05 08:15:39.6000000
3843882,Jumbo 663,DSL,6000,2019-04-04 08:00:08.7766667
3841071,Jumbo 663,DSL,7590,2019-04-04 02:00:58.5466667
3840897,Jumbo 663,DSL,7590,2019-04-04 18:26:33.5800000
3840891,Jumbo 663,DSL,7650,2019-04-04 15:16:51.0033333
3840889,Jumbo 663,DSL,7650,
3838784,Jumbo 663,DSL,7770,
3838714,Jumbo 663,DSL,7690,2019-04-03 22:46:38.9466667
3838713,Jumbo 663,DSL,7590,
3837300,Jumbo 663,DSL,7580,2019-04-03 10:48:05.8433333
3837295,Jumbo 663,DSL,7580,2019-04-03 07:22:45.6700000
3837144,Jumbo 663,DSL,7650,2019-04-03 07:53:24.1100000
3829960,Jumbo 663,DSL,7650,2019-04-03 01:38:05.3100000
3829958,Jumbo 663,DSL,7740,
3829957,Jumbo 663,DSL,7650,2019-04-02 08:27:13.3933333
3828872,Jumbo 663,DSL,7590,2019-04-02 15:46:27.0866667
3828372,Jumbo 663,DSL,7770,2019-04-01 19:31:20.1266667
3828364,Jumbo 663,DSL,7570,2019-04-02 00:33:19.5400000
3827219,Jumbo 663,DSL,7610,2019-04-01 11:08:26.0933333
3827217,Jumbo 663,DSL,7610,2019-04-01 08:28:10.6133333
3825080,Jumbo 663,DSL,7570,2019-04-01 04:30:17.8066667
3824411,Jumbo 663,DSL,7740,2019-03-31 13:29:21.1400000
3823657,Jumbo 663,DSL,7570,2019-04-01 02:02:17.8166667
3823513,Jumbo 663,DSL,7690,2019-03-31 14:31:54.5366667
3817665,Jumbo 663,DSL,7690,
3817659,Jumbo 663,DSL,7590,
3817658,Jumbo 663,DSL,7570,
3816267,Jumbo 663,DSL,7740,2019-03-29 22:54:28.7733333
3813291,Jumbo 663,DSL,7570,
3813290,Jumbo 663,DSL,7570,2019-03-29 15:20:25.1000000
3813289,Jumbo 663,DSL,7570,2019-03-29 11:19:54.9200000
3813153,Jumbo 663,DSL,7740,
3811827,Jumbo 663,DSL,7650,2019-03-28 19:56:50.7400000
3808500,Jumbo 663,DSL,7500,2019-03-27 21:08:18.5933333
3807955,Jumbo 663,DSL,7770,2019-03-29 00:56:48.7933333
3807954,Jumbo 663,DSL,7500,2019-03-28 21:47:44.1266667
3807952,Jumbo 663,DSL,7770,2019-03-28 08:04:54.7366667
3806649,Jumbo 663,DSL,7610,2019-03-27 12:11:42.8433333
3805368,Jumbo 663,DSL,7500,2019-03-27 03:54:57.2066667
3804767,Jumbo 663,DSL,7580,2019-03-27 20:19:49.0500000
3804765,Jumbo 663,DSL,7580,2019-03-27 12:36:52.8666667
3803060,Jumbo 663,DSL,7610,
3803059,Jumbo 663,DSL,7690,
3803029,Jumbo 663,DSL,7770,2019-03-26 21:57:49.1466667
3802989,Jumbo 663,DSL,7650,2019-03-26 23:02:48.4566667
3799001,Jumbo 663,DSL,7770,2019-03-26 08:12:59.5733333
3797403,Jumbo 663,DSL,7570,2019-03-25 22:50:16.5633333
3796935,Jumbo 663,DSL,7770,2019-03-26 19:14:45.2466667
3796736,Jumbo 663,DSL,7500,
3796731,Jumbo 663,DSL,7570,
3796730,Jumbo 663,DSL,7655,2019-03-27 01:21:46.9500000
3796728,Jumbo 663,DSL,7770,
3796727,Jumbo 663,DSL,4000,2019-03-26 07:34:49.7066667
3796725,Jumbo 663,DSL,7650,2019-03-26 11:48:37.7166667
3795470,Jumbo 663,DSL,7770,2019-03-25 19:46:10.9133333
3790629,Jumbo 663,DSL,7650,2019-03-24 13:48:52.2566667
3790628,Jumbo 663,DSL,7650,2019-03-24 10:36:43.7966667
3787220,Jumbo 663,DSL,7590,2019-03-24 01:19:02.3900000
3786625,Jumbo 663,DSL,7740,
3785555,Jumbo 663,DSL,7740,2019-03-22 22:27:38.2333333
3783729,Jumbo 663,DSL,7590,2019-03-23 01:50:11.4733333
3783363,Jumbo 663,DSL,7570,2019-03-22 08:42:54.0500000
3779099,Jumbo 663,DSL,7590,2019-03-22 02:55:24.5300000
3779075,Jumbo 663,DSL,7740,2019-03-21 20:00:49.9900000
3778291,Jumbo 663,DSL,7590,2019-03-21 08:25:29.4766667
3778264,Jumbo 663,DSL,7590,2019-03-21 14:21:21.5400000
3776456,Jumbo 663,DSL,7610,2019-03-21 02:52:00.5500000
3775848,Jumbo 663,DSL,7501,2019-03-20 18:21:42.4300000
3773939,Jumbo 663,DSL,7650,2019-03-21 03:42:37.3633333
3773909,Jumbo 663,DSL,7650,
3773905,Jumbo 663,DSL,7650,2019-03-20 12:04:36.5066667
3773904,Jumbo 663,DSL,7770,2019-03-20 07:57:14.4600000
3769359,Jumbo 663,DSL,7770,2019-03-20 02:22:00.9400000
3769130,Jumbo 663,DSL,7610,2019-03-19 21:01:56.5300000
3769129,Jumbo 663,DSL,7740,2019-03-19 13:42:17.3233333
3769128,Jumbo 663,DSL,7740,2019-03-19 10:48:01.2166667
3768906,Jumbo 663,DSL,7610,2019-03-19 08:45:17.1500000
3766485,Jumbo 663,DSL,7570,2019-03-19 01:45:46.7100000
3763270,Jumbo 663,DSL,7650,2019-03-18 21:14:02.2600000
3763268,Jumbo 663,DSL,7650,2019-03-18 08:14:47.5766667
3763267,Jumbo 663,DSL,7590,2019-03-18 11:33:43.9800000
3759609,Jumbo 663,DSL,7500,2019-03-17 14:15:49.2700000
3758510,Jumbo 663,DSL,7570,
3758267,Jumbo 663,DSL,7650,2019-03-17 11:18:19.6333333
3758262,Jumbo 663,DSL,7770,2019-03-18 01:35:40.9400000
3757732,Jumbo 663,DSL,7450,
3753003,Jumbo 663,DSL,7690,
3753002,Jumbo 663,DSL,7570,
3749827,Jumbo 663,DSL,7655,2019-03-15 11:50:04.9333333
3749265,Jumbo 663,DSL,7610,2019-03-16 01:12:55.2733333
3749253,Jumbo 663,DSL,7610,2019-03-15 22:52:17.4000000
3749252,Jumbo 663,DSL,7610,2019-03-15 20:25:33.3033333
3749175,Jumbo 663,DSL,7650,2019-03-15 11:46:10.4766667
3749050,Jumbo 663,DSL,7650,2019-03-15 00:19:37.7933333
3744483,Jumbo 663,DSL,7590,2019-03-14 08:27:40.9300000
3743746,Jumbo 663,DSL,7500,2019-03-14 08:00:00.0000000
3743522,Jumbo 663,DSL,7650,
3740344,Jumbo 663,DSL,7570,2019-03-13 20:27:48.1200000
3739816,Jumbo 663,DSL,7770,2019-03-13 16:18:08.5400000
3739815,Jumbo 663,DSL,7770,2019-03-13 11:15:02.0800000
2839131,Jumbo 663,DSL,7580,2019-03-13 01:05:08.9600000
2839129,Jumbo 663,DSL,7580,2019-03-12 19:51:12.4066667
2838794,Jumbo 663,DSL,7610,2019-03-13 04:25:55.9033333
2838769,Jumbo 663,DSL,7500,2019-03-12 16:00:00.0000000
2838768,Jumbo 663,DSL,7500,2019-03-12 13:00:00.0000000
2838766,Jumbo 663,DSL,7500,2019-03-12 07:00:00.0000000
2838724,Jumbo 663,DSL,7740,
2836373,Jumbo 663,DSL,7650,2019-03-11 21:23:53.0000000
2835645,Jumbo 663,DSL,7650,2019-03-11 08:10:36.9500000
2835644,Jumbo 663,DSL,7740,2019-03-11 13:40:00.4800000
2832911,Jumbo 663,DSL,7500,2019-03-10 20:53:27.2000000
2830546,Jumbo 663,DSL,7650,
2830521,Jumbo 663,DSL,7650,2019-03-10 14:39:51.1066667
2826933,Jumbo 663,DSL,7590,2019-03-09 23:02:12.5533333
2826887,Jumbo 663,DSL,7740,
2821548,Jumbo 663,DSL,7610,2019-03-09 03:51:33.6533333
2820636,Jumbo 663,DSL,7470,2019-03-08 10:05:56.9133333
2820287,Jumbo 663,DSL,7570,
2820194,Jumbo 663,DSL,7570,
2819089,Jumbo 663,DSL,7650,2019-03-08 04:02:16.5933333
2787619,Jumbo 663,DSL,7650,2019-03-07 22:31:04.4633333
2787618,Jumbo 663,DSL,7650,2019-03-08 02:00:28.3700000
2787615,Jumbo 663,DSL,7650,2019-03-07 20:09:27.5400000
2787545,Jumbo 663,DSL,7570,
2787544,Jumbo 663,DSL,7570,2019-03-07 16:40:17.3666667
2784657,Jumbo 663,DSL,7610,2019-03-07 04:03:20.7200000
2784656,Jumbo 663,DSL,7610,2019-03-07 01:24:46.5700000
2784655,Jumbo 663,DSL,7610,2019-03-06 22:51:54.8266667
2784470,Jumbo 663,DSL,7770,2019-03-06 14:44:31.7466667
2784469,Jumbo 663,DSL,7770,2019-03-06 12:10:52.5133333
2782181,Jumbo 663,DSL,7720,2019-03-06 00:19:57.7033333
2778100,Jumbo 663,DSL,7720,
2777916,Jumbo 663,DSL,7580,2019-03-05 21:42:52.9033333
2777915,Jumbo 663,DSL,7580,2019-03-05 18:44:07.5700000
2777630,Jumbo 663,DSL,7770,2019-03-05 16:08:42.9966667
2777628,Jumbo 663,DSL,7770,2019-03-05 16:04:29.5133333
2777625,Jumbo 663,DSL,7770,2019-03-05 11:19:29.9400000
2774760,Jumbo 663,DSL,7500,2019-03-04 23:13:15.0800000
2774758,Jumbo 663,DSL,7500,2019-03-04 18:08:36.0766667
2774118,Jumbo 663,DSL,7770,
2771047,Jumbo 663,DSL,7655,2019-03-04 02:24:20.3400000
2768638,Jumbo 663,DSL,7650,2019-03-03 09:22:58.0133333
2765493,Jumbo 663,DSL,7570,2019-03-02 09:34:25.1433333
2761294,Jumbo 663,DSL,7500,2019-03-03 19:58:36.9366667
2761010,Jumbo 663,DSL,7650,2019-03-01 20:35:49.5633333
2760251,Jumbo 663,DSL,7570,2019-03-01 15:13:59.4400000
2758816,Jumbo 663,DSL,7610,2019-03-01 03:17:35.1166667
2758262,Jumbo 663,DSL,7450,
2757711,Jumbo 663,DSL,7590,2019-03-02 22:53:22.3133333
2755774,Jumbo 663,DSL,7610,2019-03-01 00:37:12.2866667
2755709,Jumbo 663,DSL,7690,2019-02-28 21:33:19.0466667
2755618,Jumbo 663,DSL,7650,
2753761,Jumbo 663,DSL,7650,2019-02-28 03:23:45.8000000
2752316,Jumbo 663,DSL,7650,2019-02-28 00:01:38.3100000
2752297,Jumbo 663,DSL,7740,2019-02-27 21:13:52.2133333
2752296,Jumbo 663,DSL,7570,
2752202,Jumbo 663,DSL,7650,2019-02-27 13:18:23.9800000
2752201,Jumbo 663,DSL,7650,2019-02-27 12:48:02.8633333
2749314,Jumbo 663,DSL,7590,
2748060,Jumbo 663,DSL,7570,2019-02-26 23:38:52.3666667
2747652,Jumbo 663,DSL,7690,2019-02-26 14:50:58.8233333
2747651,Jumbo 663,DSL,7650,2019-02-26 08:26:55.6333333
2747650,Jumbo 663,DSL,7740,2019-02-26 14:03:01.1966667
2747649,Jumbo 663,DSL,7770,2019-02-26 21:05:49.4900000
2740789,Jumbo 663,DSL,7650,2019-02-25 13:19:49.9833333
2740788,Jumbo 663,DSL,7650,2019-02-25 09:30:55.3266667
2740523,Jumbo 663,DSL,7450,
2738207,Jumbo 663,DSL,7770,2019-02-25 01:47:51.8166667
2737103,Jumbo 663,DSL,7500,2019-02-24 01:44:06.9000000
2736874,Jumbo 663,DSL,7580,
2736794,Jumbo 663,DSL,7720,2019-02-24 08:40:35.0700000
2733511,Jumbo 663,DSL,7500,2019-02-23 10:34:38.3200000
2733503,Jumbo 663,DSL,7740,
2729902,Jumbo 663,DSL,7740,2019-02-23 00:30:41.7133333
2729874,Jumbo 663,DSL,7650,2019-02-22 19:39:38.4433333
2728163,Jumbo 663,DSL,7650,2019-02-22 05:07:00.5000000
2725513,Jumbo 663,DSL,7690,2019-02-22 03:01:06.5533333
2725504,Jumbo 663,DSL,7650,
2725489,Jumbo 663,DSL,7610,2019-02-21 20:09:00.4733333
2725371,Jumbo 663,DSL,7690,2019-02-21 12:56:43.3466667
2725320,Jumbo 663,DSL,7690,
2725058,Jumbo 663,DSL,7570,
2722199,Jumbo 663,DSL,7740,2019-02-21 01:30:30.5000000
2718794,Jumbo 663,DSL,7610,
2718751,Jumbo 663,DSL,7690,
2718744,Jumbo 663,DSL,7570,
2718737,Jumbo 663,DSL,7650,
2718736,Jumbo 663,DSL,7770,
2718000,Jumbo 663,DSL,7500,2019-02-19 23:08:05.6966667
2716407,Jumbo 663,DSL,7720,2019-02-20 03:49:55.3666667
2713514,Jumbo 663,DSL,7650,
2713454,Jumbo 663,DSL,7590,2019-02-20 20:06:41.5733333
2713453,Jumbo 663,DSL,7590,2019-02-20 23:15:42.2566667
2713405,Jumbo 663,DSL,7740,2019-02-20 08:41:56.3866667
2713386,Jumbo 663,DSL,7770,2019-02-20 14:34:44.8166667
2713384,Jumbo 663,DSL,7690,2019-02-20 07:10:25.0400000
2712481,Jumbo 663,DSL,7740,
2712460,Jumbo 663,DSL,7610,
2712458,Jumbo 663,DSL,7610,2019-02-19 20:14:28.8666667
2712415,Jumbo 663,DSL,7690,2019-02-19 09:27:45.6800000
2712344,Jumbo 663,DSL,7770,2019-02-19 11:08:29.0466667
2712343,Jumbo 663,DSL,7690,2019-02-19 12:18:25.5800000
2711529,Jumbo 663,DSL,7655,2019-02-18 19:25:52.4600000
2711192,Jumbo 663,DSL,7655,
2708580,Jumbo 663,DSL,7690,2019-02-18 10:56:38.4400000
2708579,Jumbo 663,DSL,7740,2019-02-18 08:24:09.6866667
2708568,Jumbo 663,DSL,7650,
2704874,Jumbo 663,DSL,7690,2019-02-17 12:10:27.0366667
2704799,Jumbo 663,DSL,7450,2019-02-17 10:15:00.0000000
2701644,Jumbo 663,DSL,7655,
2701568,Jumbo 663,DSL,7655,2019-02-16 15:25:32.6000000
2697060,Jumbo 663,DSL,7570,2019-02-15 23:04:54.3400000
2697048,Jumbo 663,DSL,7770,2019-02-15 14:51:15.0700000
2697047,Jumbo 663,DSL,7770,2019-02-15 08:54:15.4966667
2692912,Jumbo 663,DSL,7610,2019-02-14 22:58:32.6000000
2692900,Jumbo 663,DSL,7610,2019-02-15 03:52:01.1766667
2692877,Jumbo 663,DSL,7570,2019-02-14 09:26:26.5300000
2692576,Jumbo 663,DSL,7450,2019-02-14 03:15:00.0000000
2687751,Jumbo 663,DSL,7770,2019-02-13 17:51:25.8833333
2687480,Jumbo 663,DSL,7650,
2687365,Jumbo 663,DSL,7590,
2687302,Jumbo 663,DSL,7650,
2687300,Jumbo 663,DSL,7740,
2687298,Jumbo 663,DSL,7590,
2686233,Jumbo 663,DSL,7610,2019-02-14 03:30:28.9166667
2686173,Jumbo 663,DSL,7650,
2686102,Jumbo 663,DSL,7740,2019-02-13 12:50:05.7800000
2686101,Jumbo 663,DSL,7740,2019-02-13 08:32:36.8033333
2681765,Jumbo 663,DSL,7570,2019-02-13 04:21:36.2000000
2681665,Jumbo 663,DSL,7740,2019-02-12 22:05:28.8866667
2681462,Jumbo 663,DSL,7770,2019-02-12 14:29:05.0166667
2681416,Jumbo 663,DSL,7690,2019-02-12 09:20:10.2400000
2681414,Jumbo 663,DSL,7500,2019-02-12 11:29:22.4433333
2677864,Jumbo 663,DSL,7650,
2677485,Jumbo 663,DSL,7650,2019-02-11 10:27:54.0566667
2677484,Jumbo 663,DSL,7740,2019-02-11 11:50:36.8100000
2673292,Jumbo 663,DSL,7650,2019-02-11 03:48:18.0900000
2673187,Jumbo 663,DSL,7690,2019-02-10 16:01:23.8800000
2670105,Jumbo 663,DSL,7590,2019-02-10 03:14:14.2000000
2670047,Jumbo 663,DSL,7690,2019-02-09 15:03:41.8733333
2669953,Jumbo 663,DSL,7770,2019-02-09 14:11:50.0833333
2667969,Jumbo 663,DSL,7740,2019-02-09 17:07:57.9200000
2666192,Jumbo 663,DSL,7690,
2666085,Jumbo 663,DSL,7570,2019-02-08 17:26:54.2500000
2666083,Jumbo 663,DSL,7570,2019-02-08 10:37:44.1366667
2664334,Jumbo 663,DSL,7650,2019-02-08 01:44:20.2800000
2661961,Jumbo 663,DSL,7690,2019-02-08 02:22:33.5566667
2661956,Jumbo 663,DSL,7570,2019-02-07 21:12:18.8733333
2661708,Jumbo 663,DSL,7650,2019-02-07 08:06:02.6733333
2661706,Jumbo 663,DSL,7590,2019-02-07 07:50:23.3533333
2659158,Jumbo 663,DSL,7690,2019-02-06 23:27:34.8066667
2656978,Jumbo 663,DSL,7570,2019-02-06 22:45:15.6966667
2656977,Jumbo 663,DSL,7650,2019-02-06 20:35:45.3200000
2656975,Jumbo 663,DSL,7770,2019-02-07 13:49:09.1433333
2655083,Jumbo 663,DSL,7590,
2653170,Jumbo 663,DSL,7650,2019-02-06 01:09:05.1466667
2651964,Jumbo 663,DSL,7690,2019-02-05 12:18:48.9300000
2651962,Jumbo 663,DSL,7740,2019-02-05 15:28:19.9666667
2651929,Jumbo 663,DSL,7770,2019-02-05 10:20:35.1500000
2648025,Jumbo 663,DSL,7500,2019-02-04 15:14:50.6566667
2645424,Jumbo 663,DSL,7500,2019-02-04 08:31:12.8666667
2645423,Jumbo 663,DSL,7740,2019-02-04 07:28:22.2100000
2645392,Jumbo 663,DSL,7500,
2642075,Jumbo 663,DSL,7500,2019-02-03 19:14:12.0500000
2638275,Jumbo 663,DSL,7610,2019-02-03 01:27:45.6700000
2638139,Jumbo 663,DSL,7500,2019-02-02 14:50:48.5133333
2638122,Jumbo 663,DSL,7500,2019-02-02 12:31:44.1300000
2638121,Jumbo 663,DSL,7770,
2635834,Jumbo 663,DSL,7500,2019-02-01 14:36:28.2000000
2634630,Jumbo 663,DSL,7610,
2634622,Jumbo 663,DSL,7740,2019-02-01 23:29:46.2100000
2634621,Jumbo 663,DSL,7740,2019-02-01 21:03:57.2633333
2634483,Jumbo 663,DSL,7570,2019-02-01 12:26:16.2300000
2633661,Jumbo 663,DSL,7500,2019-02-01 07:19:18.0500000
2633656,Jumbo 663,DSL,7580,2019-02-01 15:19:32.4800000
2631937,Jumbo 663,DSL,7655,2019-02-01 03:19:36.9300000
2631226,Jumbo 663,DSL,7500,2019-01-31 13:49:10.2600000
2629961,Jumbo 663,DSL,7690,
2629952,Jumbo 663,DSL,7655,2019-01-31 18:08:54.6100000
2629645,Jumbo 663,DSL,7590,2019-01-31 14:45:02.7900000
2626539,Jumbo 663,DSL,7770,2019-01-30 18:32:08.4500000
2624796,Jumbo 663,DSL,7610,2019-01-31 04:27:09.2533333
2624770,Jumbo 663,DSL,7770,2019-01-30 18:28:38.5166667
2624766,Jumbo 663,DSL,7655,2019-01-30 18:53:24.6266667
2624763,Jumbo 663,DSL,7655,2019-01-31 00:51:16.9466667
2624762,Jumbo 663,DSL,7610,
2622115,Jumbo 663,DSL,7570,
2619648,Jumbo 663,DSL,7590,2019-01-29 14:14:08.2066667
2619647,Jumbo 663,DSL,7650,2019-01-29 08:12:13.4300000
2615938,Jumbo 663,DSL,7500,2019-01-29 10:45:00.0000000
2615937,Jumbo 663,DSL,7500,2019-01-29 07:19:18.8833333
2614572,Jumbo 663,DSL,7500,
2614571,Jumbo 663,DSL,7500,
2614323,Jumbo 663,DSL,7570,
2614296,Jumbo 663,DSL,7655,2019-01-28 21:05:53.1100000
2614295,Jumbo 663,DSL,7740,2019-01-28 13:27:16.8766667
2611302,Jumbo 663,DSL,7500,2019-01-27 23:41:51.5300000
2610056,Jumbo 663,DSL,7500,
2610050,Jumbo 663,DSL,7500,
2609142,Jumbo 663,DSL,7650,2019-01-27 11:39:21.1000000
2605849,Jumbo 663,DSL,7650,2019-01-26 13:00:34.7666667
2605750,Jumbo 663,DSL,7500,2019-01-26 08:33:22.5766667
2603447,Jumbo 663,DSL,7500,2019-01-25 16:00:00.0000000
2601573,Jumbo 663,DSL,7610,
2601564,Jumbo 663,DSL,7570,2019-01-26 01:17:52.8200000
2601547,Jumbo 663,DSL,7610,
2599567,Jumbo 663,DSL,7610,2019-01-25 01:02:29.8566667
2597358,Jumbo 663,DSL,7690,2019-01-25 02:18:50.8133333
2597351,Jumbo 663,DSL,7570,2019-01-24 20:06:33.2433333
2597007,Jumbo 663,DSL,7570,2019-01-24 14:53:55.9333333
2597006,Jumbo 663,DSL,7650,2019-01-24 16:32:57.4100000
2597002,Jumbo 663,DSL,7650,2019-01-24 09:00:29.4233333
2595985,Jumbo 663,DSL,7690,
2592801,Jumbo 663,DSL,7590,
2592154,Jumbo 663,DSL,7590,
2589700,Jumbo 663,DSL,7500,2019-01-23 16:41:37.6600000
2589699,Jumbo 663,DSL,7500,2019-01-23 09:30:18.4666667
2589697,Jumbo 663,DSL,7500,2019-01-23 13:54:58.1666667
2589696,Jumbo 663,DSL,7500,2019-01-23 11:30:00.0000000
2589552,Jumbo 663,DSL,7655,2019-01-22 22:20:12.1900000
2587935,Jumbo 663,DSL,7655,2019-01-22 23:11:07.2100000
2587458,Jumbo 663,DSL,7690,2019-01-22 11:57:17.4233333
2583513,Jumbo 663,DSL,7610,2019-01-22 02:22:42.8866667
2583512,Jumbo 663,DSL,7450,2019-01-21 18:38:09.8500000
2582745,Jumbo 663,DSL,7740,2019-01-21 16:29:45.9100000
2582744,Jumbo 663,DSL,7500,2019-01-21 21:18:08.8633333
2582743,Jumbo 663,DSL,7500,2019-01-22 01:31:50.6633333
2582735,Jumbo 663,DSL,7570,
2581700,Jumbo 663,DSL,7740,2019-01-21 10:42:08.7266667
2581696,Jumbo 663,DSL,7690,2019-01-21 09:59:29.8100000
2577813,Jumbo 663,DSL,7500,2019-01-21 00:43:39.7000000
2577515,Jumbo 663,DSL,7500,
2571445,Jumbo 663,DSL,7740,2019-01-19 08:52:30.4333333
2569259,Jumbo 663,DSL,7610,2019-01-18 18:20:24.1433333
2569241,Jumbo 663,DSL,7570,2019-01-18 16:09:38.1800000
2565186,Jumbo 663,DSL,7690,2019-01-18 00:28:18.0100000
